session_id,subject_id,label_id,label_name,trial,duration_s,samples,path,recorded_at
20260517_213245,S04,G10,light_on,013,4.038,78,data\raw\S04\G10\20260517_213245_S04_G10_T013.csv,2026-05-17T21:33:53
20260517_213245,S04,G10,light_on,014,4.001,84,data\raw\S04\G10\20260517_213245_S04_G10_T014.csv,2026-05-17T21:33:59
20260517_213245,S04,G10,light_on,015,3.945,80,data\raw\S04\G10\20260517_213245_S04_G10_T015.csv,2026-05-17T21:34:04
20260517_213245,S04,G10,light_on,016,3.887,73,data\raw\S04\G10\20260517_213245_S04_G10_T016.csv,2026-05-17T21:34:09
20260517_213245,S04,G10,light_on,017,3.886,69,data\raw\S04\G10\20260517_213245_S04_G10_T017.csv,2026-05-17T21:34:14
20260517_213245,S04,G10,light_on,018,4.105,81,data\raw\S04\G10\20260517_213245_S04_G10_T018.csv,2026-05-17T21:34:20
20260517_213245,S04,G10,light_on,019,4.136,82,data\raw\S04\G10\20260517_213245_S04_G10_T019.csv,2026-05-17T21:34:25
20260517_213245,S04,G10,light_on,020,3.991,74,data\raw\S04\G10\20260517_213245_S04_G10_T020.csv,2026-05-17T21:34:30
20260517_213245,S04,G10,light_on,021,4.061,72,data\raw\S04\G10\20260517_213245_S04_G10_T021.csv,2026-05-17T21:34:36
20260517_213245,S04,G10,light_on,022,4.109,82,data\raw\S04\G10\20260517_213245_S04_G10_T022.csv,2026-05-17T21:34:41
20260517_213245,S04,G10,light_on,023,3.923,66,data\raw\S04\G10\20260517_213245_S04_G10_T023.csv,2026-05-17T21:34:46
20260517_213245,S04,G10,light_on,024,3.925,56,data\raw\S04\G10\20260517_213245_S04_G10_T024.csv,2026-05-17T21:34:51
20260517_213245,S04,G10,light_on,025,3.912,67,data\raw\S04\G10\20260517_213245_S04_G10_T025.csv,2026-05-17T21:34:56
20260517_213245,S04,G10,light_on,026,4.169,71,data\raw\S04\G10\20260517_213245_S04_G10_T026.csv,2026-05-17T21:35:02
20260517_213245,S04,G10,light_on,027,4.046,73,data\raw\S04\G10\20260517_213245_S04_G10_T027.csv,2026-05-17T21:35:07
20260517_213245,S04,G10,light_on,028,3.868,73,data\raw\S04\G10\20260517_213245_S04_G10_T028.csv,2026-05-17T21:35:12
20260517_213245,S04,G10,light_on,029,4.067,43,data\raw\S04\G10\20260517_213245_S04_G10_T029.csv,2026-05-17T21:35:18
20260517_213245,S04,G10,light_on,030,3.681,49,data\raw\S04\G10\20260517_213245_S04_G10_T030.csv,2026-05-17T21:35:23
20260517_213633,S04,G11,light_off,001,3.834,111,data\raw\S04\G11\20260517_213633_S04_G11_T001.csv,2026-05-17T21:36:38
20260517_213633,S04,G11,light_off,002,3.944,107,data\raw\S04\G11\20260517_213633_S04_G11_T002.csv,2026-05-17T21:36:44
20260517_213633,S04,G11,light_off,003,4.028,109,data\raw\S04\G11\20260517_213633_S04_G11_T003.csv,2026-05-17T21:36:49
20260517_213633,S04,G11,light_off,004,3.979,101,data\raw\S04\G11\20260517_213633_S04_G11_T004.csv,2026-05-17T21:36:54
20260517_213633,S04,G11,light_off,005,4.099,112,data\raw\S04\G11\20260517_213633_S04_G11_T005.csv,2026-05-17T21:36:59
20260517_213633,S04,G11,light_off,006,4.000,75,data\raw\S04\G11\20260517_213633_S04_G11_T006.csv,2026-05-17T21:37:05
20260517_213633,S04,G11,light_off,007,4.080,69,data\raw\S04\G11\20260517_213633_S04_G11_T007.csv,2026-05-17T21:37:10
20260517_213633,S04,G11,light_off,008,4.117,77,data\raw\S04\G11\20260517_213633_S04_G11_T008.csv,2026-05-17T21:37:15
20260517_213633,S04,G11,light_off,009,3.833,88,data\raw\S04\G11\20260517_213633_S04_G11_T009.csv,2026-05-17T21:37:20
20260517_213633,S04,G11,light_off,010,3.943,81,data\raw\S04\G11\20260517_213633_S04_G11_T010.csv,2026-05-17T21:37:26
20260517_213633,S04,G11,light_off,011,4.029,87,data\raw\S04\G11\20260517_213633_S04_G11_T011.csv,2026-05-17T21:37:31
20260517_213633,S04,G11,light_off,012,3.928,72,data\raw\S04\G11\20260517_213633_S04_G11_T012.csv,2026-05-17T21:37:36
20260517_213633,S04,G11,light_off,013,3.817,81,data\raw\S04\G11\20260517_213633_S04_G11_T013.csv,2026-05-17T21:37:41
20260517_213633,S04,G11,light_off,014,3.826,60,data\raw\S04\G11\20260517_213633_S04_G11_T014.csv,2026-05-17T21:37:47
20260517_213633,S04,G11,light_off,015,3.603,44,data\raw\S04\G11\20260517_213633_S04_G11_T015.csv,2026-05-17T21:37:52
20260517_213633,S04,G11,light_off,016,4.013,69,data\raw\S04\G11\20260517_213633_S04_G11_T016.csv,2026-05-17T21:37:57
20260517_213633,S04,G11,light_off,017,3.872,81,data\raw\S04\G11\20260517_213633_S04_G11_T017.csv,2026-05-17T21:38:02
20260517_213633,S04,G11,light_off,018,3.727,65,data\raw\S04\G11\20260517_213633_S04_G11_T018.csv,2026-05-17T21:38:07
20260517_213633,S04,G11,light_off,019,3.935,83,data\raw\S04\G11\20260517_213633_S04_G11_T019.csv,2026-05-17T21:38:13
20260517_213633,S04,G11,light_off,020,3.942,74,data\raw\S04\G11\20260517_213633_S04_G11_T020.csv,2026-05-17T21:38:18
20260517_213633,S04,G11,light_off,021,3.960,80,data\raw\S04\G11\20260517_213633_S04_G11_T021.csv,2026-05-17T21:38:23
20260517_213633,S04,G11,light_off,022,3.954,83,data\raw\S04\G11\20260517_213633_S04_G11_T022.csv,2026-05-17T21:38:28
20260517_213633,S04,G11,light_off,023,3.783,74,data\raw\S04\G11\20260517_213633_S04_G11_T023.csv,2026-05-17T21:38:33
20260517_213633,S04,G11,light_off,024,4.129,71,data\raw\S04\G11\20260517_213633_S04_G11_T024.csv,2026-05-17T21:38:39
20260517_213633,S04,G11,light_off,025,3.989,81,data\raw\S04\G11\20260517_213633_S04_G11_T025.csv,2026-05-17T21:38:44
20260517_213633,S04,G11,light_off,026,3.918,82,data\raw\S04\G11\20260517_213633_S04_G11_T026.csv,2026-05-17T21:38:49
20260517_213633,S04,G11,light_off,027,4.249,79,data\raw\S04\G11\20260517_213633_S04_G11_T027.csv,2026-05-17T21:38:54
20260517_213633,S04,G11,light_off,028,3.858,73,data\raw\S04\G11\20260517_213633_S04_G11_T028.csv,2026-05-17T21:38:59
20260517_213633,S04,G11,light_off,029,3.985,80,data\raw\S04\G11\20260517_213633_S04_G11_T029.csv,2026-05-17T21:39:05
20260517_213633,S04,G11,light_off,030,3.949,84,data\raw\S04\G11\20260517_213633_S04_G11_T030.csv,2026-05-17T21:39:10
20260517_214057,S04,G12,curtain_close,001,3.813,109,data\raw\S04\G12\20260517_214057_S04_G12_T001.csv,2026-05-17T21:41:02
20260517_214057,S04,G12,curtain_close,002,4.065,110,data\raw\S04\G12\20260517_214057_S04_G12_T002.csv,2026-05-17T21:41:07
20260517_214057,S04,G12,curtain_close,003,4.067,108,data\raw\S04\G12\20260517_214057_S04_G12_T003.csv,2026-05-17T21:41:12
20260517_214057,S04,G12,curtain_close,004,3.947,105,data\raw\S04\G12\20260517_214057_S04_G12_T004.csv,2026-05-17T21:41:17
20260517_214057,S04,G12,curtain_close,005,3.850,103,data\raw\S04\G12\20260517_214057_S04_G12_T005.csv,2026-05-17T21:41:22
20260517_214057,S04,G12,curtain_close,006,4.058,76,data\raw\S04\G12\20260517_214057_S04_G12_T006.csv,2026-05-17T21:41:28
20260517_214057,S04,G12,curtain_close,007,3.905,83,data\raw\S04\G12\20260517_214057_S04_G12_T007.csv,2026-05-17T21:41:33
20260517_214057,S04,G12,curtain_close,008,3.915,80,data\raw\S04\G12\20260517_214057_S04_G12_T008.csv,2026-05-17T21:41:38
20260517_214057,S04,G12,curtain_close,009,3.986,78,data\raw\S04\G12\20260517_214057_S04_G12_T009.csv,2026-05-17T21:41:43
20260517_214057,S04,G12,curtain_close,010,4.065,78,data\raw\S04\G12\20260517_214057_S04_G12_T010.csv,2026-05-17T21:41:48
20260517_214057,S04,G12,curtain_close,011,3.907,77,data\raw\S04\G12\20260517_214057_S04_G12_T011.csv,2026-05-17T21:41:54
20260517_214057,S04,G12,curtain_close,012,4.065,69,data\raw\S04\G12\20260517_214057_S04_G12_T012.csv,2026-05-17T21:41:59
20260517_214057,S04,G12,curtain_close,013,4.079,87,data\raw\S04\G12\20260517_214057_S04_G12_T013.csv,2026-05-17T21:42:04
20260517_214057,S04,G12,curtain_close,014,3.902,80,data\raw\S04\G12\20260517_214057_S04_G12_T014.csv,2026-05-17T21:42:10
20260517_214057,S04,G12,curtain_close,015,3.884,82,data\raw\S04\G12\20260517_214057_S04_G12_T015.csv,2026-05-17T21:42:15
20260517_214057,S04,G12,curtain_close,016,3.844,72,data\raw\S04\G12\20260517_214057_S04_G12_T016.csv,2026-05-17T21:42:20
20260517_214057,S04,G12,curtain_close,017,4.058,81,data\raw\S04\G12\20260517_214057_S04_G12_T017.csv,2026-05-17T21:42:25
20260517_214057,S04,G12,curtain_close,018,3.722,70,data\raw\S04\G12\20260517_214057_S04_G12_T018.csv,2026-05-17T21:42:31
20260517_214057,S04,G12,curtain_close,019,4.052,83,data\raw\S04\G12\20260517_214057_S04_G12_T019.csv,2026-05-17T21:42:36
20260517_214057,S04,G12,curtain_close,020,4.045,64,data\raw\S04\G12\20260517_214057_S04_G12_T020.csv,2026-05-17T21:42:41
20260517_214057,S04,G12,curtain_close,021,4.086,56,data\raw\S04\G12\20260517_214057_S04_G12_T021.csv,2026-05-17T21:42:46
20260517_214057,S04,G12,curtain_close,022,3.586,47,data\raw\S04\G12\20260517_214057_S04_G12_T022.csv,2026-05-17T21:42:52
20260517_214057,S04,G12,curtain_close,023,3.855,61,data\raw\S04\G12\20260517_214057_S04_G12_T023.csv,2026-05-17T21:42:57
20260517_214057,S04,G12,curtain_close,024,4.104,69,data\raw\S04\G12\20260517_214057_S04_G12_T024.csv,2026-05-17T21:43:02
20260517_214057,S04,G12,curtain_close,025,3.776,71,data\raw\S04\G12\20260517_214057_S04_G12_T025.csv,2026-05-17T21:43:07
20260517_214057,S04,G12,curtain_close,026,4.066,79,data\raw\S04\G12\20260517_214057_S04_G12_T026.csv,2026-05-17T21:43:13
20260517_214057,S04,G12,curtain_close,027,4.095,85,data\raw\S04\G12\20260517_214057_S04_G12_T027.csv,2026-05-17T21:43:18
20260517_214057,S04,G12,curtain_close,028,3.986,75,data\raw\S04\G12\20260517_214057_S04_G12_T028.csv,2026-05-17T21:43:23
20260517_214057,S04,G12,curtain_close,029,3.771,70,data\raw\S04\G12\20260517_214057_S04_G12_T029.csv,2026-05-17T21:43:28
20260517_214057,S04,G12,curtain_close,030,3.540,71,data\raw\S04\G12\20260517_214057_S04_G12_T030.csv,2026-05-17T21:43:33
20260517_214856,S04,G13,curtain_open,001,3.920,100,data\raw\S04\G13\20260517_214856_S04_G13_T001.csv,2026-05-17T21:49:01
20260517_214856,S04,G13,curtain_open,002,3.765,108,data\raw\S04\G13\20260517_214856_S04_G13_T002.csv,2026-05-17T21:49:06
20260517_214856,S04,G13,curtain_open,003,3.993,93,data\raw\S04\G13\20260517_214856_S04_G13_T003.csv,2026-05-17T21:49:12
20260517_214856,S04,G13,curtain_open,004,3.604,73,data\raw\S04\G13\20260517_214856_S04_G13_T004.csv,2026-05-17T21:49:17
20260517_214856,S04,G13,curtain_open,005,3.957,77,data\raw\S04\G13\20260517_214856_S04_G13_T005.csv,2026-05-17T21:49:22
20260517_214856,S04,G13,curtain_open,006,3.939,68,data\raw\S04\G13\20260517_214856_S04_G13_T006.csv,2026-05-17T21:49:27
20260517_214856,S04,G13,curtain_open,007,4.223,62,data\raw\S04\G13\20260517_214856_S04_G13_T007.csv,2026-05-17T21:49:33
20260517_214856,S04,G13,curtain_open,008,3.806,74,data\raw\S04\G13\20260517_214856_S04_G13_T008.csv,2026-05-17T21:49:38
20260517_214856,S04,G13,curtain_open,009,3.932,78,data\raw\S04\G13\20260517_214856_S04_G13_T009.csv,2026-05-17T21:49:43
20260517_214856,S04,G13,curtain_open,010,4.110,77,data\raw\S04\G13\20260517_214856_S04_G13_T010.csv,2026-05-17T21:49:48
20260517_214856,S04,G13,curtain_open,011,4.168,81,data\raw\S04\G13\20260517_214856_S04_G13_T011.csv,2026-05-17T21:49:54
20260517_214856,S04,G13,curtain_open,012,3.929,76,data\raw\S04\G13\20260517_214856_S04_G13_T012.csv,2026-05-17T21:49:59
20260517_214856,S04,G13,curtain_open,013,4.163,81,data\raw\S04\G13\20260517_214856_S04_G13_T013.csv,2026-05-17T21:50:04
20260517_214856,S04,G13,curtain_open,014,4.027,67,data\raw\S04\G13\20260517_214856_S04_G13_T014.csv,2026-05-17T21:50:09
20260517_214856,S04,G13,curtain_open,015,3.938,61,data\raw\S04\G13\20260517_214856_S04_G13_T015.csv,2026-05-17T21:50:15
20260517_214856,S04,G13,curtain_open,016,3.735,60,data\raw\S04\G13\20260517_214856_S04_G13_T016.csv,2026-05-17T21:50:20
20260517_214856,S04,G13,curtain_open,017,3.669,49,data\raw\S04\G13\20260517_214856_S04_G13_T017.csv,2026-05-17T21:50:25
20260517_214856,S04,G13,curtain_open,018,3.927,83,data\raw\S04\G13\20260517_214856_S04_G13_T018.csv,2026-05-17T21:50:30
20260517_214856,S04,G13,curtain_open,019,3.745,78,data\raw\S04\G13\20260517_214856_S04_G13_T019.csv,2026-05-17T21:50:35
20260517_214856,S04,G13,curtain_open,020,3.965,75,data\raw\S04\G13\20260517_214856_S04_G13_T020.csv,2026-05-17T21:50:40
20260517_214856,S04,G13,curtain_open,021,3.723,67,data\raw\S04\G13\20260517_214856_S04_G13_T021.csv,2026-05-17T21:50:46
20260517_214856,S04,G13,curtain_open,022,4.070,66,data\raw\S04\G13\20260517_214856_S04_G13_T022.csv,2026-05-17T21:50:51
20260517_214856,S04,G13,curtain_open,023,4.033,59,data\raw\S04\G13\20260517_214856_S04_G13_T023.csv,2026-05-17T21:50:56
20260517_214856,S04,G13,curtain_open,024,3.763,76,data\raw\S04\G13\20260517_214856_S04_G13_T024.csv,2026-05-17T21:51:01
20260517_214856,S04,G13,curtain_open,025,4.270,78,data\raw\S04\G13\20260517_214856_S04_G13_T025.csv,2026-05-17T21:51:07
20260517_214856,S04,G13,curtain_open,026,3.892,53,data\raw\S04\G13\20260517_214856_S04_G13_T026.csv,2026-05-17T21:51:12
20260517_214856,S04,G13,curtain_open,027,3.688,74,data\raw\S04\G13\20260517_214856_S04_G13_T027.csv,2026-05-17T21:51:17
20260517_214856,S04,G13,curtain_open,028,3.901,73,data\raw\S04\G13\20260517_214856_S04_G13_T028.csv,2026-05-17T21:51:22
20260517_214856,S04,G13,curtain_open,029,3.933,84,data\raw\S04\G13\20260517_214856_S04_G13_T029.csv,2026-05-17T21:51:27
20260517_214856,S04,G13,curtain_open,030,3.938,87,data\raw\S04\G13\20260517_214856_S04_G13_T030.csv,2026-05-17T21:51:33
20260517_215440,S04,G14,stop_palm,001,3.910,105,data\raw\S04\G14\20260517_215440_S04_G14_T001.csv,2026-05-17T21:54:45
20260517_215440,S04,G14,stop_palm,002,4.040,108,data\raw\S04\G14\20260517_215440_S04_G14_T002.csv,2026-05-17T21:54:50
20260517_215440,S04,G14,stop_palm,003,4.085,96,data\raw\S04\G14\20260517_215440_S04_G14_T003.csv,2026-05-17T21:54:55
20260517_215440,S04,G14,stop_palm,004,3.967,104,data\raw\S04\G14\20260517_215440_S04_G14_T004.csv,2026-05-17T21:55:01
20260517_215440,S04,G14,stop_palm,005,3.776,69,data\raw\S04\G14\20260517_215440_S04_G14_T005.csv,2026-05-17T21:55:06
20260517_215440,S04,G14,stop_palm,006,3.763,67,data\raw\S04\G14\20260517_215440_S04_G14_T006.csv,2026-05-17T21:55:11
20260517_215440,S04,G14,stop_palm,007,3.972,73,data\raw\S04\G14\20260517_215440_S04_G14_T007.csv,2026-05-17T21:55:17
20260517_215440,S04,G14,stop_palm,008,4.102,49,data\raw\S04\G14\20260517_215440_S04_G14_T008.csv,2026-05-17T21:55:22
20260517_215440,S04,G14,stop_palm,009,3.727,36,data\raw\S04\G14\20260517_215440_S04_G14_T009.csv,2026-05-17T21:55:27
20260517_215440,S04,G14,stop_palm,010,4.022,44,data\raw\S04\G14\20260517_215440_S04_G14_T010.csv,2026-05-17T21:55:33
20260517_215440,S04,G14,stop_palm,011,4.095,41,data\raw\S04\G14\20260517_215440_S04_G14_T011.csv,2026-05-17T21:55:38
20260517_215440,S04,G14,stop_palm,012,3.997,71,data\raw\S04\G14\20260517_215440_S04_G14_T012.csv,2026-05-17T21:55:43
20260517_215440,S04,G14,stop_palm,013,3.684,63,data\raw\S04\G14\20260517_215440_S04_G14_T013.csv,2026-05-17T21:55:49
20260517_215440,S04,G14,stop_palm,014,4.005,73,data\raw\S04\G14\20260517_215440_S04_G14_T014.csv,2026-05-17T21:55:54
20260517_215440,S04,G14,stop_palm,015,4.061,77,data\raw\S04\G14\20260517_215440_S04_G14_T015.csv,2026-05-17T21:55:59
20260517_215440,S04,G14,stop_palm,016,3.658,76,data\raw\S04\G14\20260517_215440_S04_G14_T016.csv,2026-05-17T21:56:04
20260517_215440,S04,G14,stop_palm,017,3.837,48,data\raw\S04\G14\20260517_215440_S04_G14_T017.csv,2026-05-17T21:56:10
20260517_215440,S04,G14,stop_palm,018,3.800,77,data\raw\S04\G14\20260517_215440_S04_G14_T018.csv,2026-05-17T21:56:15
20260517_215440,S04,G14,stop_palm,019,4.010,66,data\raw\S04\G14\20260517_215440_S04_G14_T019.csv,2026-05-17T21:56:20
20260517_215440,S04,G14,stop_palm,020,3.824,76,data\raw\S04\G14\20260517_215440_S04_G14_T020.csv,2026-05-17T21:56:25
20260517_215440,S04,G14,stop_palm,021,4.055,84,data\raw\S04\G14\20260517_215440_S04_G14_T021.csv,2026-05-17T21:56:31
20260517_215440,S04,G14,stop_palm,022,3.761,68,data\raw\S04\G14\20260517_215440_S04_G14_T022.csv,2026-05-17T21:56:36
20260517_215440,S04,G14,stop_palm,023,3.935,64,data\raw\S04\G14\20260517_215440_S04_G14_T023.csv,2026-05-17T21:56:41
20260517_215440,S04,G14,stop_palm,024,3.992,84,data\raw\S04\G14\20260517_215440_S04_G14_T024.csv,2026-05-17T21:56:46
20260517_215440,S04,G14,stop_palm,025,3.794,74,data\raw\S04\G14\20260517_215440_S04_G14_T025.csv,2026-05-17T21:56:52
20260517_215440,S04,G14,stop_palm,026,3.898,72,data\raw\S04\G14\20260517_215440_S04_G14_T026.csv,2026-05-17T21:56:57
20260517_215440,S04,G14,stop_palm,027,3.996,71,data\raw\S04\G14\20260517_215440_S04_G14_T027.csv,2026-05-17T21:57:02
20260517_215440,S04,G14,stop_palm,028,3.962,68,data\raw\S04\G14\20260517_215440_S04_G14_T028.csv,2026-05-17T21:57:07
20260517_215440,S04,G14,stop_palm,029,3.812,69,data\raw\S04\G14\20260517_215440_S04_G14_T029.csv,2026-05-17T21:57:13
20260517_215440,S04,G14,stop_palm,030,3.829,78,data\raw\S04\G14\20260517_215440_S04_G14_T030.csv,2026-05-17T21:57:18
20260517_215811,S04,G15,emergency_reset,001,3.871,108,data\raw\S04\G15\20260517_215811_S04_G15_T001.csv,2026-05-17T21:58:16
20260517_215811,S04,G15,emergency_reset,002,4.103,106,data\raw\S04\G15\20260517_215811_S04_G15_T002.csv,2026-05-17T21:58:21
20260517_215811,S04,G15,emergency_reset,003,3.966,109,data\raw\S04\G15\20260517_215811_S04_G15_T003.csv,2026-05-17T21:58:26
20260517_215811,S04,G15,emergency_reset,004,4.028,88,data\raw\S04\G15\20260517_215811_S04_G15_T004.csv,2026-05-17T21:58:32
20260517_215811,S04,G15,emergency_reset,005,3.912,73,data\raw\S04\G15\20260517_215811_S04_G15_T005.csv,2026-05-17T21:58:37
20260517_215811,S04,G15,emergency_reset,006,4.040,77,data\raw\S04\G15\20260517_215811_S04_G15_T006.csv,2026-05-17T21:58:43
20260517_215811,S04,G15,emergency_reset,007,3.898,75,data\raw\S04\G15\20260517_215811_S04_G15_T007.csv,2026-05-17T21:58:48
20260517_215811,S04,G15,emergency_reset,008,3.888,77,data\raw\S04\G15\20260517_215811_S04_G15_T008.csv,2026-05-17T21:58:53
20260517_215811,S04,G15,emergency_reset,009,3.852,73,data\raw\S04\G15\20260517_215811_S04_G15_T009.csv,2026-05-17T21:58:59
20260517_215811,S04,G15,emergency_reset,010,3.927,61,data\raw\S04\G15\20260517_215811_S04_G15_T010.csv,2026-05-17T21:59:04
20260517_215811,S04,G15,emergency_reset,011,3.811,70,data\raw\S04\G15\20260517_215811_S04_G15_T011.csv,2026-05-17T21:59:09
20260517_215811,S04,G15,emergency_reset,012,4.235,79,data\raw\S04\G15\20260517_215811_S04_G15_T012.csv,2026-05-17T21:59:14
20260517_215811,S04,G15,emergency_reset,013,4.027,67,data\raw\S04\G15\20260517_215811_S04_G15_T013.csv,2026-05-17T21:59:19
20260517_215811,S04,G15,emergency_reset,014,3.745,74,data\raw\S04\G15\20260517_215811_S04_G15_T014.csv,2026-05-17T21:59:24
20260517_215811,S04,G15,emergency_reset,015,3.946,67,data\raw\S04\G15\20260517_215811_S04_G15_T015.csv,2026-05-17T21:59:30
20260517_215811,S04,G15,emergency_reset,016,4.018,86,data\raw\S04\G15\20260517_215811_S04_G15_T016.csv,2026-05-17T21:59:35
20260517_215811,S04,G15,emergency_reset,017,4.121,87,data\raw\S04\G15\20260517_215811_S04_G15_T017.csv,2026-05-17T21:59:40
20260517_215811,S04,G15,emergency_reset,018,3.969,48,data\raw\S04\G15\20260517_215811_S04_G15_T018.csv,2026-05-17T21:59:45
20260517_215811,S04,G15,emergency_reset,019,3.715,49,data\raw\S04\G15\20260517_215811_S04_G15_T019.csv,2026-05-17T21:59:51
20260517_215811,S04,G15,emergency_reset,020,4.306,65,data\raw\S04\G15\20260517_215811_S04_G15_T020.csv,2026-05-17T21:59:56
20260517_215811,S04,G15,emergency_reset,021,3.970,64,data\raw\S04\G15\20260517_215811_S04_G15_T021.csv,2026-05-17T22:00:01
20260517_215811,S04,G15,emergency_reset,022,3.821,51,data\raw\S04\G15\20260517_215811_S04_G15_T022.csv,2026-05-17T22:00:07
20260517_215811,S04,G15,emergency_reset,023,3.876,76,data\raw\S04\G15\20260517_215811_S04_G15_T023.csv,2026-05-17T22:00:12
20260517_215811,S04,G15,emergency_reset,024,3.868,76,data\raw\S04\G15\20260517_215811_S04_G15_T024.csv,2026-05-17T22:00:17
20260517_215811,S04,G15,emergency_reset,025,3.917,68,data\raw\S04\G15\20260517_215811_S04_G15_T025.csv,2026-05-17T22:00:22
20260517_215811,S04,G15,emergency_reset,026,4.125,69,data\raw\S04\G15\20260517_215811_S04_G15_T026.csv,2026-05-17T22:00:27
20260517_215811,S04,G15,emergency_reset,027,3.816,77,data\raw\S04\G15\20260517_215811_S04_G15_T027.csv,2026-05-17T22:00:33
20260517_215811,S04,G15,emergency_reset,028,3.917,79,data\raw\S04\G15\20260517_215811_S04_G15_T028.csv,2026-05-17T22:00:38
20260517_215811,S04,G15,emergency_reset,029,4.088,79,data\raw\S04\G15\20260517_215811_S04_G15_T029.csv,2026-05-17T22:00:43
20260517_215811,S04,G15,emergency_reset,030,3.981,77,data\raw\S04\G15\20260517_215811_S04_G15_T030.csv,2026-05-17T22:00:48
20260517_204548,S04,G2,select_wrist_rotate,001,3.946,92,data\raw\S04\G2\20260517_204548_S04_G2_T001.csv,2026-05-17T20:45:53
20260517_204548,S04,G2,select_wrist_rotate,002,3.773,48,data\raw\S04\G2\20260517_204548_S04_G2_T002.csv,2026-05-17T20:45:58
20260517_204548,S04,G2,select_wrist_rotate,003,4.072,47,data\raw\S04\G2\20260517_204548_S04_G2_T003.csv,2026-05-17T20:46:04
20260517_204548,S04,G2,select_wrist_rotate,004,3.942,36,data\raw\S04\G2\20260517_204548_S04_G2_T004.csv,2026-05-17T20:46:09
20260517_204548,S04,G2,select_wrist_rotate,005,3.583,39,data\raw\S04\G2\20260517_204548_S04_G2_T005.csv,2026-05-17T20:46:14
20260517_204548,S04,G2,select_wrist_rotate,006,3.546,56,data\raw\S04\G2\20260517_204548_S04_G2_T006.csv,2026-05-17T20:46:19
20260517_204548,S04,G2,select_wrist_rotate,007,3.909,41,data\raw\S04\G2\20260517_204548_S04_G2_T007.csv,2026-05-17T20:46:25
20260517_204548,S04,G2,select_wrist_rotate,008,3.297,53,data\raw\S04\G2\20260517_204548_S04_G2_T008.csv,2026-05-17T20:46:30
20260517_204548,S04,G2,select_wrist_rotate,009,4.071,74,data\raw\S04\G2\20260517_204548_S04_G2_T009.csv,2026-05-17T20:46:35
20260517_204548,S04,G2,select_wrist_rotate,010,4.021,85,data\raw\S04\G2\20260517_204548_S04_G2_T010.csv,2026-05-17T20:46:40
20260517_204548,S04,G2,select_wrist_rotate,011,3.893,77,data\raw\S04\G2\20260517_204548_S04_G2_T011.csv,2026-05-17T20:46:46
20260517_204548,S04,G2,select_wrist_rotate,012,4.065,75,data\raw\S04\G2\20260517_204548_S04_G2_T012.csv,2026-05-17T20:46:51
20260517_204548,S04,G2,select_wrist_rotate,013,3.884,70,data\raw\S04\G2\20260517_204548_S04_G2_T013.csv,2026-05-17T20:46:56
20260517_204548,S04,G2,select_wrist_rotate,014,4.006,69,data\raw\S04\G2\20260517_204548_S04_G2_T014.csv,2026-05-17T20:47:01
20260517_204548,S04,G2,select_wrist_rotate,015,4.136,79,data\raw\S04\G2\20260517_204548_S04_G2_T015.csv,2026-05-17T20:47:07
20260517_204548,S04,G2,select_wrist_rotate,016,3.768,74,data\raw\S04\G2\20260517_204548_S04_G2_T016.csv,2026-05-17T20:47:12
20260517_204548,S04,G2,select_wrist_rotate,017,4.028,79,data\raw\S04\G2\20260517_204548_S04_G2_T017.csv,2026-05-17T20:47:17
20260517_204548,S04,G2,select_wrist_rotate,018,3.736,76,data\raw\S04\G2\20260517_204548_S04_G2_T018.csv,2026-05-17T20:47:22
20260517_204548,S04,G2,select_wrist_rotate,019,4.036,82,data\raw\S04\G2\20260517_204548_S04_G2_T019.csv,2026-05-17T20:47:27
20260517_204548,S04,G2,select_wrist_rotate,020,3.947,89,data\raw\S04\G2\20260517_204548_S04_G2_T020.csv,2026-05-17T20:47:33
20260517_204548,S04,G2,select_wrist_rotate,021,3.860,51,data\raw\S04\G2\20260517_204548_S04_G2_T021.csv,2026-05-17T20:47:38
20260517_204548,S04,G2,select_wrist_rotate,022,3.959,63,data\raw\S04\G2\20260517_204548_S04_G2_T022.csv,2026-05-17T20:47:43
20260517_204548,S04,G2,select_wrist_rotate,023,3.948,75,data\raw\S04\G2\20260517_204548_S04_G2_T023.csv,2026-05-17T20:47:48
20260517_204548,S04,G2,select_wrist_rotate,024,3.909,69,data\raw\S04\G2\20260517_204548_S04_G2_T024.csv,2026-05-17T20:47:53
20260517_204548,S04,G2,select_wrist_rotate,025,4.136,62,data\raw\S04\G2\20260517_204548_S04_G2_T025.csv,2026-05-17T20:47:59
20260517_204548,S04,G2,select_wrist_rotate,026,4.135,80,data\raw\S04\G2\20260517_204548_S04_G2_T026.csv,2026-05-17T20:48:04
20260517_204548,S04,G2,select_wrist_rotate,027,4.179,56,data\raw\S04\G2\20260517_204548_S04_G2_T027.csv,2026-05-17T20:48:09
20260517_204548,S04,G2,select_wrist_rotate,028,3.923,38,data\raw\S04\G2\20260517_204548_S04_G2_T028.csv,2026-05-17T20:48:15
20260517_204548,S04,G2,select_wrist_rotate,029,3.510,36,data\raw\S04\G2\20260517_204548_S04_G2_T029.csv,2026-05-17T20:48:20
20260517_204548,S04,G2,select_wrist_rotate,030,3.743,41,data\raw\S04\G2\20260517_204548_S04_G2_T030.csv,2026-05-17T20:48:25
